favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
74538,Twitter for iPhone,"Virginia has the best Unemployment and Economic numbers in the history of the State. If the Democrats get in, those numbers will go rapidly in the other direction. On Tuesday, Vote Republican!",,False,Sun Nov 03 20:23:15 +0000 2019,18802,1191088472997744640
36708,Twitter for iPhone,A lot of winning in Kentucky. Check out the numbers. https://t.co/xcXIzIwylg,,False,Wed Nov 06 04:56:14 +0000 2019,8312,1191942342879666178
106711,Twitter for iPhone,Democrats going back to their Districts for Thanksgiving are getting absolutely hammered by their constituents over the phony Impeachment Scam. Republicans will have a great #2020 Election!,,False,Sun Nov 24 22:42:25 +0000 2019,24464,1198733640722718725
68181,Twitter for iPhone,"NEW YORK POST EDITORIAL. “Worse Than Pointless. All those hours of televised testimony plainly failed on their announced goal: to change American’s minds. Part of the problem is that Democrats already leaked the best evidence they had. More important, NOT ONE WITNESS OFFERED.....",,False,Sat Nov 23 19:52:49 +0000 2019,17371,1198328568838840322
47454,Twitter for iPhone,".....President Trump said the Ukraine President should just do the right thing (No Quid Pro Quo). You shouldn’t charge, but you cannot convict, a sitting president on the basis of conflicting and ambiguous evidence, and destabilize the American Government.” Thank you Ken!",realDonaldTrump,False,Thu Nov 21 15:18:33 +0000 2019,12143,1197534774182785027
24103,Twitter for iPhone,Great! https://t.co/QlLjEHUR0G,,False,Sun Nov 10 01:42:50 +0000 2019,5920,1193343223810248704
44078,Twitter for iPhone,Great going Tate! https://t.co/ghtl3Zmj1z,,False,Wed Nov 06 05:18:27 +0000 2019,9808,1191947934734176257
65307,Twitter for iPhone,"Great going Daniel, proud of you! https://t.co/0dUY5HoATN",,False,Wed Nov 06 02:38:43 +0000 2019,13464,1191907734687498241
40403,Twitter for iPhone,https://t.co/YqJrGDPAOj,,False,Sun Nov 17 02:22:20 +0000 2019,12317,1195889880540336128
45348,Twitter for iPhone,...Pelosi and her Do Nothing Democrats drug pricing bill doesn’t do the trick. FEWER cures! FEWER treatments! Time for the Democrats to get serious about bipartisan solutions to lowering prescription drug prices for families...,realDonaldTrump,False,Fri Nov 22 19:04:35 +0000 2019,11388,1197954043420827648
79466,Twitter for iPhone,"“The whole Russia thing was a Hoax, and the Ukraine thing is a Hoax, and the Democrats are a Joke. This is a disaster for them!” @DevinNunes @FoxNews The Do Nothing Democrats are hurting our Country, and they don’t care!",,False,Sun Nov 24 22:16:30 +0000 2019,21549,1198727115006513157
39678,Twitter for iPhone,Thank you Kevin for the nice words! https://t.co/DfY1V38EhD,,False,Sat Nov 23 22:37:34 +0000 2019,8513,1198370028153950209
79527,Twitter for iPhone,"Just like Schiff fabricated my phone call, he will fabricate the transcripts that he is making and releasing!",,False,Mon Nov 11 23:24:24 +0000 2019,19389,1194033162936102912
45886,Twitter for iPhone,.....with a President and Federal Government that wants our wonerful City and State to flourish and thrive. I Love New York!,realDonaldTrump,False,Fri Nov 01 21:11:29 +0000 2019,9971,1190375834529468423
41544,Twitter for iPhone,https://t.co/LEjupyeKxw https://t.co/tox0vh5bbd,,False,Mon Nov 11 03:44:14 +0000 2019,10282,1193736163237994497
53856,Twitter for iPhone,"We continue to monitor the terrible events at Saugus High School in Santa Clarita, California through our ongoing communications with Local, State, and Federal Authorities....",,False,Thu Nov 14 23:34:55 +0000 2019,9948,1195122972098359297
63528,Twitter Media Studio,https://t.co/BETsNAWsNs,,False,Mon Nov 25 20:37:26 +0000 2019,15168,1199064574688989189
46105,Twitter for iPhone,"Just returned to the @WhiteHouse after a great evening in Monroe, Louisiana with a massive turnout of Great American Patriots. With early voting underway until Sat, find your polling location below &amp; go vote for your next #LAgov, @EddieRispone! #GeauxVote➡️https://t.co/0rnhb4z3HU https://t.co/VLqgd5SOEc",,False,Thu Nov 07 06:49:46 +0000 2019,12287,1192333300683198464
111185,Twitter for iPhone,READ THE TRANSCRIPT!,,False,Wed Nov 13 13:30:55 +0000 2019,22737,1194608581590564865
156770,Twitter for iPhone,"A great day for Republicans, a great day for our Country!",,False,Wed Nov 20 01:06:48 +0000 2019,27880,1196958035127783427
142809,Twitter for iPhone,"Nancy Pelosi just stated that “it is dangerous to let the voters decide Trump’s fate.” @FoxNews  In other words, she thinks I’m going to win and doesn’t want to take a chance on letting the voters decide. Like Al Green, she wants to change our voting system. Wow, she’s CRAZY!",,False,Tue Nov 19 05:15:15 +0000 2019,41560,1196658170984357888
52700,Twitter for iPhone,"....They want ZERO transparency, thinking the world will not find out the death and tragedy that the Iranian Regime is causing!",realDonaldTrump,False,Thu Nov 21 17:54:26 +0000 2019,13594,1197574002073624576
41864,Twitter for iPhone,....want that to be an impeachable offense? Good luck with that!” @JesseBWatters @FoxNews,realDonaldTrump,False,Mon Nov 11 23:58:15 +0000 2019,10218,1194041680019755010
86963,Twitter for iPhone,"I hope everyone in the Great State of Virginia will get out and VOTE on Tuesday in all of the local and state elections to send a signal to D.C. that you want lower taxes, a strong Military, Border &amp; 2nd Amendment, great healthcare, and must take care of our Vets. VOTE REPUBLICAN",,False,Sun Nov 03 20:18:09 +0000 2019,22758,1191087187443490818
53711,Twitter for iPhone,https://t.co/1Rg66Tn4uP,,False,Sun Nov 17 22:57:43 +0000 2019,16352,1196200775560634368
50703,Twitter for iPhone,"Thank you to @OANN for the absolutely incredible Special Report narrated by @PearsonSharp. Seldom do the American people get to see journalistic work of this quality. Now it would be great if the legitimate sections of law enforcement would study your SMEARS, SPIES AND LIES....",,False,Sun Nov 03 16:25:56 +0000 2019,14394,1191028748818116608
13877,Twitter for iPhone,https://t.co/ObHvebm4ry,realDonaldTrump,False,Fri Nov 15 15:32:13 +0000 2019,5596,1195363882489065474
62629,Twitter for iPhone,An incredible experience! https://t.co/n6BNQY6dIx,,False,Sat Nov 30 23:50:36 +0000 2019,14121,1200925125169864709
49801,Twitter for iPhone,"“Mark Levin blasts Adam Schiff, claims 'the law is on the president's side' on Ukraine” https://t.co/GhO065fd8X",,False,Sat Nov 09 04:58:38 +0000 2019,13072,1193030111383228416
71454,Twitter for iPhone,"Another Record Stock Market, 21 times this year, despite an ongoing, &amp; totally unfounded, Witch Hunt, &amp; a Democrat Party that would love to see a nice, big, juicy recession. In actuality, the potential for the United States is unlimited. We will power through the Do Nothing Dems!",,False,Fri Nov 15 15:17:45 +0000 2019,17057,1195360243708047366
50485,Twitter for iPhone,"“Trump did nothing impeachable, day-by-day review of all impeachment hearing testimony shows” @GreggJarrett https://t.co/QbFeEmWkTB",,False,Sun Dec 01 01:26:21 +0000 2019,13886,1200949221224001536
41545,Twitter Media Studio,"Thank you @EliseStefanik and @SteveScalise, GREAT JOB! https://t.co/K8qQbCAXbj",,False,Fri Nov 22 04:09:52 +0000 2019,11897,1197728882234925057
64152,Twitter for iPhone,"....They call it “serving at the pleasure of the President.” The U.S. now has a very strong and powerful foreign policy, much different than proceeding administrations. It is called, quite simply, America First! With all of that, however, I have done FAR more for Ukraine than O.",realDonaldTrump,False,Fri Nov 15 15:01:44 +0000 2019,16983,1195356211937468417
24753,Twitter for iPhone,"....in New York, and another reason they are leaving. Taxes and energy costs are way too high, Upstate is being allowed to die as other nearby states frack &amp; drill for Gold (oil) while reducing taxes &amp; creating jobs by the thousands. NYC is getting dirty &amp; unsafe again, as....",realDonaldTrump,False,Fri Nov 01 21:11:28 +0000 2019,6378,1190375830247104513
87577,Twitter for iPhone,"The D.C. Wolves and Fake News Media are reading far too much into people being forced by Courts to testify before Congress. I am fighting for future Presidents and the Office of the President. Other than that, I would actually like people to testify. Don McGahn’s respected....",,False,Tue Nov 26 15:43:19 +0000 2019,21780,1199352946187800578
61165,Twitter for iPhone,Congratulations to @tatereeves on winning Governor of the Great State of Mississippi. Our big Rally on Friday night moved the numbers from a tie to a big WIN. Great reaction under pressure Tate!,,False,Wed Nov 06 04:51:12 +0000 2019,12241,1191941077646876672
106980,Twitter for iPhone,"The Whistleblower got it sooo wrong that HE must come forward. The Fake News Media knows who he is but, being an arm of the Democrat Party, don’t want to reveal him because there would be hell to pay. 
 Reveal the Whistleblower and end the Impeachment Hoax!",,False,Sun Nov 03 14:33:45 +0000 2019,26206,1191000516580519937
51109,Twitter for iPhone,“The Democrats are so immersed in this (SCAM). They couldn’t care less about the American people!” @RushLimbaughEIB,,False,Fri Nov 01 13:33:50 +0000 2019,13183,1190260664062881792
26536,Twitter for iPhone,https://t.co/Ypzhrlpgkz,,False,Sun Nov 17 17:33:01 +0000 2019,8135,1196119060532125696
101789,Twitter for iPhone,Great fight Champ! https://t.co/URRR7vnSCj,,False,Sun Nov 03 14:37:51 +0000 2019,19621,1191001547901194242
93939,Twitter for iPhone,Read the Transcript!,,False,Thu Nov 07 13:47:57 +0000 2019,19024,1192438540363276290
60839,Twitter for iPhone,"Will be meeting with representatives of the Vaping industry, together with medical professionals and individual state representatives, to come up with an acceptable solution to the Vaping and E-cigarette dilemma. Children’s health &amp; safety, together with jobs, will be a focus!",,False,Mon Nov 11 14:00:40 +0000 2019,12878,1193891291953807360
89684,Twitter for iPhone,Great! But how do you know it was a “mistweet?” May be something with deep meaning! https://t.co/00EXMCgQLp,,False,Mon Nov 04 11:38:43 +0000 2019,22252,1191318856683413504
31033,Twitter for iPhone,https://t.co/Rya9MUlX1v,,False,Tue Nov 26 04:38:40 +0000 2019,8636,1199185681702178816
65100,Twitter for iPhone,"“All four of Gordon Sondland’s lawyers are Democrat Donors.” @TuckerCarlson  Despite this, big win today for Republicans!",,False,Thu Nov 21 01:11:46 +0000 2019,16919,1197321672841318400
65074,Twitter for iPhone,"Why is such a focus put on 2nd and 3rd hand witnesses, many of whom are Never Trumpers, or whose lawyers are Never Trumpers, when all you have to do is read the phone call (transcript) with the Ukrainian President and see first hand? He and others also stated that there was.....",,False,Tue Nov 12 11:25:11 +0000 2019,16195,1194214553053253632
58674,Twitter for iPhone,"“Nancy Pelosi cares more about power than she does about principle. She did not want to go down this road. She realizes this is a huge loser for Democrats. The Founders envisioned the worst people being in politics, yet they couldn’t envision this. You have these people taking...",,False,Wed Nov 13 13:18:05 +0000 2019,15144,1194605354484715520
62727,Twitter for iPhone,"“Adam Schiff has taken all of the power for himself. That is very unfair. There were dozens of people on this call, yesterdays witness knew that and had no problems (nor did any of them). Facts matter, and that’s why this is not about Impeachment.” Guy Lewis, former prosecutor...",,False,Fri Nov 01 13:52:19 +0000 2019,16182,1190265313620836352
281071,Twitter for iPhone,HAPPY THANKSGIVING! https://t.co/7SGZnHindW,,False,Thu Nov 28 21:42:19 +0000 2019,66764,1200168067075981313
